468
15227
7660
10407
5624
11394
6831
561
13538
11937
35099
624
17025
38471
12165
106342
713
7917
580
22342
117118
26588
230078
114223
660
591
428
66894
3271
484
1787
495
13125
583
12680
468
3636
18988
20032
17394
19987
650
28003
665
169368
670
20583
649
34760
7878
4178
143999
45466
497
73841
30032
736
68047
88913
110094
19802
186
16203
53831
12418
121040
276
2618
108445
35647
250686
234410
276
770
756
25029
507
229
108081
18806
29036
53270
401
316691
35954
692
406
55827
125
118138
52432
69109
41328
42727
361033
493
88500
14184
4028
473
158788
180881
469
637
107757
18740
89292
700
27735
13971
445
305101
29223
206462
62338
676
50802
10398
319
960
27488
683
31146
474
14809
39151
19689
4622
79176
680
491
272
19427
422
9246
427
26241
22280
81384
5644
77387
43349
52934
13466
60342
662
82984
35260
76063
508
25586
84687
482
557
15865
13373
541
577
18743
5165
31575
12652
36785
22615
69393
165534
379667
41275
96083
180063
184432
35954
279
609
112487
647
89498
8257
11410
6753
75134
1846
76103
578
542
642
82382
749
89397
60530
571
16861
50122
47016
371
190098
581
480
28547
18923
26314
499
27337
15865
620
57931
33881
29098
27816
766
25478
43148
33750
559
180116
188775
75
18717
172540
29462
428
177688
446
555
654
14632
